Quelle:;"Bayerisches Landesamt für Umwelt, www.gkd.bayern.de"
Datenbankabfrage:;"09.11.2023 13:50"
Zeitbezug:;MEZ
Messstellen-Name:;München
Messstellen-Nr.:;16005701
Gewässer:;Isar
Ostwert:;693161;Nordwert:;5335716;"ETRS89 / UTM Zone 32N"
Pegelnullpunktshöhe:;"500,33 m NHN (DHHN2016)"

"Tageswerte Wasserstand [cm]"
Datum;Mittelwert;Maximum;Minimum;Prüfstatus
2004-02-13;73,00;88,00;63,00;Geprueft
2004-02-14;63,00;67,00;57,00;Geprueft
2004-02-15;60,00;64,00;56,00;Geprueft
2004-02-16;56,00;60,00;53,00;Geprueft
2004-02-17;59,00;63,00;55,00;Geprueft
2004-02-18;54,00;60,00;51,00;Geprueft
2004-02-19;55,00;60,00;50,00;Geprueft
2004-02-20;55,00;59,00;51,00;Geprueft
2004-02-21;50,00;54,00;46,00;Geprueft
2004-02-22;53,00;59,00;49,00;Geprueft
2004-02-23;63,00;69,00;57,00;Geprueft
2004-02-24;61,00;67,00;55,00;Geprueft
2004-02-25;58,00;65,00;53,00;Geprueft
2004-02-26;66,00;69,00;62,00;Geprueft
2004-02-27;63,00;69,00;58,00;Geprueft
2004-02-28;66,00;70,00;62,00;Geprueft
2004-02-29;60,00;65,00;55,00;Geprueft
2004-03-01;59,00;65,00;52,00;Geprueft
2004-03-02;57,00;63,00;53,00;Geprueft
2004-03-03;58,00;64,00;53,00;Geprueft
2004-03-04;58,00;64,00;52,00;Geprueft
2004-03-05;55,00;59,00;52,00;Geprueft
2004-03-06;54,00;62,00;52,00;Geprueft
2004-03-07;55,00;61,00;51,00;Geprueft
2004-03-08;53,00;57,00;51,00;Geprueft
2004-03-09;55,00;60,00;53,00;Geprueft
2004-03-10;52,00;55,00;49,00;Geprueft
2004-03-11;51,00;52,00;47,00;Geprueft
2004-03-12;50,00;62,00;46,00;Geprueft
2004-03-13;75,00;99,00;52,00;Geprueft
2004-03-14;85,00;88,00;81,00;Geprueft
2004-03-15;90,00;93,00;85,00;Geprueft
2004-03-16;97,00;102,00;91,00;Geprueft
2004-03-17;103,00;108,00;98,00;Geprueft
2004-03-18;112,00;115,00;107,00;Geprueft
2004-03-19;110,00;132,00;88,00;Geprueft
2004-03-20;106,00;109,00;103,00;Geprueft
2004-03-21;105,00;108,00;101,00;Geprueft
2004-03-22;105,00;109,00;101,00;Geprueft
2004-03-23;104,00;109,00;99,00;Geprueft
2004-03-24;112,00;121,00;109,00;Geprueft
2004-03-25;114,00;122,00;84,00;Geprueft
2004-03-26;90,00;110,00;78,00;Geprueft
2004-03-27;84,00;89,00;80,00;Geprueft
2004-03-28;77,00;84,00;72,00;Geprueft
2004-03-29;79,00;85,00;73,00;Geprueft
2004-03-30;88,00;91,00;82,00;Geprueft
2004-03-31;96,00;102,00;88,00;Geprueft
2004-04-01;100,00;107,00;91,00;Geprueft
2004-04-02;115,00;120,00;107,00;Geprueft
2004-04-03;113,00;116,00;110,00;Geprueft
2004-04-04;102,00;111,00;94,00;Geprueft
2004-04-05;103,00;111,00;95,00;Geprueft
2004-04-06;106,00;109,00;102,00;Geprueft
2004-04-07;106,00;110,00;101,00;Geprueft
2004-04-08;101,00;109,00;93,00;Geprueft
2004-04-09;87,00;102,00;80,00;Geprueft
2004-04-10;79,00;84,00;72,00;Geprueft
2004-04-11;75,00;79,00;71,00;Geprueft
2004-04-12;77,00;80,00;72,00;Geprueft
2004-04-13;80,00;87,00;71,00;Geprueft
2004-04-14;91,00;99,00;85,00;Geprueft
2004-04-15;89,00;94,00;81,00;Geprueft
2004-04-16;87,00;89,00;83,00;Geprueft
2004-04-17;82,00;87,00;76,00;Geprueft
2004-04-18;78,00;87,00;73,00;Geprueft
2004-04-19;81,00;95,00;75,00;Geprueft
2004-04-20;92,00;99,00;85,00;Geprueft
2004-04-21;91,00;98,00;87,00;Geprueft
2004-04-22;87,00;97,00;81,00;Geprueft
2004-04-23;91,00;99,00;85,00;Geprueft
2004-04-24;138,00;156,00;97,00;Geprueft
2004-04-25;113,00;140,00;97,00;Geprueft
2004-04-26;97,00;101,00;92,00;Geprueft
2004-04-27;96,00;101,00;92,00;Geprueft
2004-04-28;96,00;99,00;93,00;Geprueft
2004-04-29;94,00;96,00;91,00;Geprueft
2004-04-30;94,00;105,00;83,00;Geprueft
2004-05-01;87,00;95,00;81,00;Geprueft
2004-05-02;91,00;98,00;83,00;Geprueft
2004-05-03;95,00;104,00;89,00;Geprueft
2004-05-04;101,00;103,00;99,00;Geprueft
2004-05-05;97,00;107,00;81,00;Geprueft
2004-05-06;99,00;102,00;97,00;Geprueft
2004-05-07;101,00;103,00;97,00;Geprueft
2004-05-08;88,00;99,00;81,00;Geprueft
2004-05-09;80,00;86,00;74,00;Geprueft
2004-05-10;83,00;88,00;75,00;Geprueft
2004-05-11;82,00;87,00;79,00;Geprueft
2004-05-12;84,00;87,00;81,00;Geprueft
2004-05-13;84,00;113,00;70,00;Geprueft
2004-05-14;104,00;115,00;92,00;Geprueft
2004-05-15;81,00;92,00;72,00;Geprueft
2004-05-16;86,00;122,00;70,00;Geprueft
2004-05-17;108,00;117,00;103,00;Geprueft
2004-05-18;100,00;104,00;97,00;Geprueft
2004-05-19;94,00;100,00;87,00;Geprueft
2004-05-20;87,00;94,00;82,00;Geprueft
2004-05-21;84,00;93,00;79,00;Geprueft
2004-05-22;99,00;107,00;91,00;Geprueft
2004-05-23;99,00;107,00;90,00;Geprueft
2004-05-24;86,00;90,00;77,00;Geprueft
2004-05-25;83,00;89,00;76,00;Geprueft
2004-05-26;81,00;87,00;74,00;Geprueft
2004-05-27;81,00;88,00;74,00;Geprueft
2004-05-28;90,00;96,00;83,00;Geprueft
2004-05-29;88,00;97,00;79,00;Geprueft
2004-05-30;72,00;81,00;65,00;Geprueft
2004-05-31;65,00;68,00;62,00;Geprueft
2004-06-01;73,00;82,00;67,00;Geprueft
2004-06-02;82,00;90,00;75,00;Geprueft
2004-06-03;111,00;179,00;89,00;Geprueft
2004-06-04;218,00;234,00;179,00;Geprueft
2004-06-05;225,00;232,00;215,00;Geprueft
2004-06-06;217,00;226,00;209,00;Geprueft
2004-06-07;184,00;210,00;160,00;Geprueft
2004-06-08;146,00;162,00;130,00;Geprueft
2004-06-09;122,00;134,00;115,00;Geprueft
2004-06-10;112,00;121,00;99,00;Geprueft
2004-06-11;107,00;111,00;103,00;Geprueft
2004-06-12;107,00;110,00;103,00;Geprueft
2004-06-13;103,00;108,00;98,00;Geprueft
2004-06-14;108,00;115,00;101,00;Geprueft
2004-06-15;104,00;114,00;84,00;Geprueft
2004-06-16;105,00;114,00;100,00;Geprueft
2004-06-17;116,00;122,00;106,00;Geprueft
2004-06-18;111,00;120,00;105,00;Geprueft
2004-06-19;122,00;126,00;109,00;Geprueft
2004-06-20;116,00;122,00;108,00;Geprueft
2004-06-21;124,00;135,00;101,00;Geprueft
2004-06-22;105,00;116,00;96,00;Geprueft
2004-06-23;103,00;120,00;95,00;Geprueft
2004-06-24;100,00;111,00;94,00;Geprueft
2004-06-25;95,00;98,00;91,00;Geprueft
2004-06-26;95,00;96,00;93,00;Geprueft
2004-06-27;92,00;95,00;89,00;Geprueft
2004-06-28;102,00;109,00;91,00;Geprueft
2004-06-29;92,00;107,00;84,00;Geprueft
2004-06-30;89,00;93,00;82,00;Geprueft
2004-07-01;89,00;93,00;84,00;Geprueft
2004-07-02;87,00;91,00;84,00;Geprueft
2004-07-03;78,00;87,00;71,00;Geprueft
2004-07-04;75,00;80,00;69,00;Geprueft
2004-07-05;77,00;81,00;73,00;Geprueft
2004-07-06;85,00;93,00;77,00;Geprueft
2004-07-07;90,00;97,00;80,00;Geprueft
2004-07-08;84,00;88,00;80,00;Geprueft
2004-07-09;98,00;115,00;85,00;Geprueft
2004-07-10;102,00;114,00;92,00;Geprueft
2004-07-11;88,00;96,00;79,00;Geprueft
2004-07-12;80,00;87,00;72,00;Geprueft
2004-07-13;89,00;97,00;78,00;Geprueft
2004-07-14;92,00;97,00;87,00;Geprueft
2004-07-15;90,00;98,00;86,00;Geprueft
2004-07-16;92,00;98,00;86,00;Geprueft
2004-07-17;84,00;90,00;78,00;Geprueft
2004-07-18;80,00;85,00;74,00;Geprueft
2004-07-19;94,00;110,00;76,00;Geprueft
2004-07-20;112,00;120,00;95,00;Geprueft
2004-07-21;105,00;112,00;97,00;Geprueft
2004-07-22;107,00;112,00;105,00;Geprueft
2004-07-23;104,00;107,00;101,00;Geprueft
2004-07-24;111,00;151,00;95,00;Geprueft
2004-07-25;167,00;178,00;151,00;Geprueft
2004-07-26;141,00;154,00;131,00;Geprueft
2004-07-27;148,00;167,00;129,00;Geprueft
2004-07-28;137,00;147,00;128,00;Geprueft
2004-07-29;116,00;128,00;106,00;Geprueft
2004-07-30;99,00;108,00;83,00;Geprueft
2004-07-31;81,00;87,00;76,00;Geprueft
2004-08-01;75,00;80,00;70,00;Geprueft
2004-08-02;75,00;79,00;71,00;Geprueft
2004-08-03;76,00;82,00;71,00;Geprueft
2004-08-04;77,00;80,00;72,00;Geprueft
2004-08-05;71,00;75,00;62,00;Geprueft
2004-08-06;70,00;77,00;62,00;Geprueft
2004-08-07;74,00;81,00;65,00;Geprueft
2004-08-08;62,00;72,00;56,00;Geprueft
2004-08-09;59,00;69,00;55,00;Geprueft
2004-08-10;66,00;73,00;61,00;Geprueft
2004-08-11;71,00;79,00;65,00;Geprueft
2004-08-12;70,00;81,00;62,00;Geprueft
2004-08-13;71,00;77,00;61,00;Geprueft
2004-08-14;67,00;74,00;61,00;Geprueft
2004-08-15;76,00;83,00;65,00;Geprueft
2004-08-16;67,00;76,00;57,00;Geprueft
2004-08-17;74,00;79,00;67,00;Geprueft
2004-08-18;73,00;77,00;66,00;Geprueft
2004-08-19;69,00;81,00;63,00;Geprueft
2004-08-20;70,00;73,00;65,00;Geprueft
2004-08-21;72,00;78,00;65,00;Geprueft
2004-08-22;71,00;78,00;65,00;Geprueft
2004-08-23;67,00;74,00;62,00;Geprueft
2004-08-24;80,00;85,00;72,00;Geprueft
2004-08-25;75,00;81,00;62,00;Geprueft
2004-08-26;70,00;86,00;61,00;Geprueft
2004-08-27;98,00;108,00;86,00;Geprueft
2004-08-28;96,00;108,00;84,00;Geprueft
2004-08-29;82,00;86,00;77,00;Geprueft
2004-08-30;83,00;88,00;80,00;Geprueft
2004-08-31;91,00;100,00;86,00;Geprueft
2004-09-01;100,00;102,00;98,00;Geprueft
2004-09-02;100,00;110,00;93,00;Geprueft
2004-09-03;89,00;98,00;83,00;Geprueft
2004-09-04;79,00;88,00;69,00;Geprueft
2004-09-05;70,00;77,00;58,00;Geprueft
2004-09-06;60,00;71,00;52,00;Geprueft
2004-09-07;70,00;75,00;64,00;Geprueft
2004-09-08;76,00;79,00;71,00;Geprueft
2004-09-09;71,00;79,00;65,00;Geprueft
2004-09-10;63,00;70,00;58,00;Geprueft
2004-09-11;62,00;70,00;57,00;Geprueft
2004-09-12;57,00;61,00;54,00;Geprueft
2004-09-13;56,00;60,00;53,00;Geprueft
2004-09-14;62,00;71,00;56,00;Geprueft
2004-09-15;68,00;73,00;60,00;Geprueft
2004-09-16;71,00;74,00;69,00;Geprueft
2004-09-17;67,00;73,00;62,00;Geprueft
2004-09-18;60,00;67,00;54,00;Geprueft
2004-09-19;56,00;59,00;54,00;Geprueft
2004-09-20;59,00;65,00;53,00;Geprueft
2004-09-21;54,00;59,00;49,00;Geprueft
2004-09-22;57,00;71,00;49,00;Geprueft
2004-09-23;72,00;84,00;50,00;Geprueft
2004-09-24;91,00;103,00;73,00;Geprueft
2004-09-25;88,00;93,00;83,00;Geprueft
2004-09-26;98,00;106,00;85,00;Geprueft
2004-09-27;85,00;92,00;78,00;Geprueft
2004-09-28;91,00;94,00;87,00;Geprueft
2004-09-29;88,00;90,00;86,00;Geprueft
2004-09-30;98,00;108,00;88,00;Geprueft
2004-10-01;103,00;108,00;100,00;Geprueft
2004-10-02;95,00;103,00;87,00;Geprueft
2004-10-03;81,00;87,00;74,00;Geprueft
2004-10-04;74,00;81,00;69,00;Geprueft
2004-10-05;74,00;77,00;68,00;Geprueft
2004-10-06;74,00;80,00;66,00;Geprueft
2004-10-07;77,00;82,00;72,00;Geprueft
2004-10-08;75,00;83,00;66,00;Geprueft
2004-10-09;78,00;85,00;72,00;Geprueft
2004-10-10;81,00;89,00;71,00;Geprueft
2004-10-11;79,00;83,00;74,00;Geprueft
2004-10-12;79,00;83,00;74,00;Geprueft
2004-10-13;82,00;85,00;79,00;Geprueft
2004-10-14;80,00;85,00;75,00;Geprueft
2004-10-15;76,00;80,00;70,00;Geprueft
2004-10-16;79,00;81,00;74,00;Geprueft
2004-10-17;72,00;77,00;66,00;Geprueft
2004-10-18;63,00;70,00;55,00;Geprueft
2004-10-19;68,00;78,00;61,00;Geprueft
2004-10-20;69,00;74,00;63,00;Geprueft
2004-10-21;64,00;70,00;58,00;Geprueft
2004-10-22;60,00;65,00;55,00;Geprueft
2004-10-23;58,00;61,00;54,00;Geprueft
2004-10-24;56,00;58,00;52,00;Geprueft
2004-10-25;54,00;55,00;52,00;Geprueft
2004-10-26;54,00;61,00;52,00;Geprueft
2004-10-27;61,00;65,00;56,00;Geprueft
2004-10-28;64,00;66,00;61,00;Geprueft
2004-10-29;63,00;67,00;55,00;Geprueft
2004-10-30;59,00;65,00;50,00;Geprueft
2004-10-31;61,00;65,00;55,00;Geprueft
2004-11-01;62,00;69,00;56,00;Geprueft
2004-11-02;58,00;62,00;54,00;Geprueft
2004-11-03;56,00;70,00;48,00;Geprueft
2004-11-04;61,00;66,00;56,00;Geprueft
2004-11-05;57,00;63,00;50,00;Geprueft
2004-11-06;57,00;69,00;46,00;Geprueft
2004-11-07;52,00;62,00;44,00;Geprueft
2004-11-08;62,00;68,00;56,00;Geprueft
2004-11-09;71,00;78,00;63,00;Geprueft
2004-11-10;74,00;77,00;69,00;Geprueft
2004-11-11;72,00;74,00;69,00;Geprueft
2004-11-12;72,00;73,00;70,00;Geprueft
2004-11-13;70,00;74,00;63,00;Geprueft
2004-11-14;66,00;70,00;59,00;Geprueft
2004-11-15;58,00;66,00;47,00;Geprueft
2004-11-16;54,00;61,00;44,00;Geprueft
2004-11-17;58,00;65,00;46,00;Geprueft
2004-11-18;54,00;63,00;46,00;Geprueft
2004-11-19;55,00;62,00;50,00;Geprueft
2004-11-20;59,00;64,00;52,00;Geprueft
2004-11-21;61,00;67,00;53,00;Geprueft
2004-11-22;60,00;66,00;51,00;Geprueft
2004-11-23;64,00;70,00;58,00;Geprueft
2004-11-24;77,00;84,00;67,00;Geprueft
2004-11-25;79,00;84,00;75,00;Geprueft
2004-11-26;75,00;79,00;67,00;Geprueft
2004-11-27;68,00;76,00;59,00;Geprueft
2004-11-28;58,00;65,00;52,00;Geprueft
2004-11-29;53,00;58,00;34,00;Geprueft
2004-11-30;57,00;80,00;37,00;Geprueft
2004-12-01;49,00;56,00;31,00;Geprueft
2004-12-02;56,00;63,00;49,00;Geprueft
2004-12-03;63,00;67,00;56,00;Geprueft
2004-12-04;59,00;68,00;49,00;Geprueft
2004-12-05;51,00;60,00;39,00;Geprueft
2004-12-06;46,00;70,00;37,00;Geprueft
2004-12-07;49,00;55,00;40,00;Geprueft
2004-12-08;57,00;61,00;51,00;Geprueft
2004-12-09;60,00;69,00;52,00;Geprueft
2004-12-10;69,00;74,00;65,00;Geprueft
2004-12-11;68,00;74,00;59,00;Geprueft
2004-12-12;62,00;72,00;48,00;Geprueft
2004-12-13;55,00;65,00;47,00;Geprueft
2004-12-14;63,00;72,00;58,00;Geprueft
2004-12-15;72,00;76,00;61,00;Geprueft
2004-12-16;67,00;73,00;60,00;Geprueft
2004-12-17;55,00;63,00;48,00;Geprueft
2004-12-18;53,00;62,00;44,00;Geprueft
2004-12-19;44,00;46,00;42,00;Geprueft
2004-12-20;46,00;49,00;44,00;Geprueft
2004-12-21;47,00;49,00;45,00;Geprueft
2004-12-22;51,00;53,00;47,00;Geprueft
2004-12-23;49,00;51,00;47,00;Geprueft
2004-12-24;47,00;49,00;46,00;Geprueft
2004-12-25;48,00;50,00;46,00;Geprueft
2004-12-26;46,00;46,00;45,00;Geprueft
2004-12-27;46,00;49,00;45,00;Geprueft
2004-12-28;51,00;57,00;48,00;Geprueft
2004-12-29;48,00;51,00;46,00;Geprueft
2004-12-30;46,00;47,00;45,00;Geprueft
2004-12-31;46,00;47,00;45,00;Geprueft
2005-01-01;47,00;47,00;46,00;Geprueft
2005-01-02;47,00;55,00;46,00;Geprueft
2005-01-03;51,00;59,00;48,00;Geprueft
2005-01-04;48,00;54,00;47,00;Geprueft
2005-01-05;50,00;54,00;47,00;Geprueft
2005-01-06;53,00;63,00;49,00;Geprueft
2005-01-07;63,00;67,00;58,00;Geprueft
2005-01-08;56,00;65,00;51,00;Geprueft
2005-01-09;52,00;59,00;47,00;Geprueft
2005-01-10;52,00;60,00;48,00;Geprueft
2005-01-11;57,00;63,00;52,00;Geprueft
2005-01-12;51,00;63,00;39,00;Geprueft
2005-01-13;53,00;56,00;50,00;Geprueft
2005-01-14;55,00;60,00;52,00;Geprueft
2005-01-15;53,00;59,00;49,00;Geprueft
2005-01-16;49,00;55,00;47,00;Geprueft
2005-01-17;47,00;50,00;46,00;Geprueft
2005-01-18;53,00;58,00;50,00;Geprueft
2005-01-19;55,00;63,00;51,00;Geprueft
2005-01-20;51,00;57,00;49,00;Geprueft
2005-01-21;53,00;60,00;50,00;Geprueft
2005-01-22;55,00;60,00;52,00;Geprueft
2005-01-23;53,00;58,00;49,00;Geprueft
2005-01-24;50,00;59,00;48,00;Geprueft
2005-01-25;54,00;60,00;51,00;Geprueft
2005-01-26;54,00;61,00;51,00;Geprueft
2005-01-27;55,00;61,00;51,00;Geprueft
2005-01-28;50,00;57,00;43,00;Geprueft
2005-01-29;48,00;49,00;47,00;Geprueft
2005-01-30;49,00;50,00;47,00;Geprueft
2005-01-31;47,00;49,00;46,00;Geprueft
2005-02-01;47,00;48,00;46,00;Geprueft
2005-02-02;49,00;50,00;47,00;Geprueft
2005-02-03;49,00;51,00;45,00;Geprueft
2005-02-04;47,00;49,00;43,00;Geprueft
2005-02-05;46,00;47,00;45,00;Geprueft
2005-02-06;46,00;50,00;45,00;Geprueft
2005-02-07;46,00;47,00;40,00;Geprueft
2005-02-08;46,00;48,00;45,00;Geprueft
2005-02-09;47,00;48,00;46,00;Geprueft
2005-02-10;47,00;49,00;45,00;Geprueft
2005-02-11;48,00;52,00;47,00;Geprueft
2005-02-12;60,00;77,00;50,00;Geprueft
2005-02-13;100,00;118,00;77,00;Geprueft
2005-02-14;87,00;104,00;73,00;Geprueft
2005-02-15;86,00;98,00;79,00;Geprueft
2005-02-16;77,00;88,00;68,00;Geprueft
2005-02-17;74,00;87,00;67,00;Geprueft
2005-02-18;68,00;75,00;61,00;Geprueft
2005-02-19;59,00;69,00;55,00;Geprueft
2005-02-20;62,00;69,00;53,00;Geprueft
2005-02-21;56,00;63,00;50,00;Geprueft
2005-02-22;57,00;64,00;51,00;Geprueft
2005-02-23;57,00;64,00;53,00;Geprueft
2005-02-24;54,00;59,00;48,00;Geprueft
2005-02-25;53,00;61,00;48,00;Geprueft
2005-02-26;51,00;60,00;44,00;Geprueft
2005-02-27;43,00;46,00;42,00;Geprueft
2005-02-28;42,00;43,00;41,00;Geprueft
2005-03-01;42,00;44,00;40,00;Geprueft
2005-03-02;43,00;44,00;42,00;Geprueft
2005-03-03;43,00;45,00;41,00;Geprueft
2005-03-04;43,00;44,00;41,00;Geprueft
2005-03-05;43,00;45,00;41,00;Geprueft
2005-03-06;41,00;43,00;41,00;Geprueft
2005-03-07;41,00;42,00;40,00;Geprueft
2005-03-08;41,00;42,00;40,00;Geprueft
2005-03-09;41,00;42,00;40,00;Geprueft
2005-03-10;42,00;43,00;41,00;Geprueft
2005-03-11;42,00;44,00;41,00;Geprueft
2005-03-12;63,00;89,00;42,00;Geprueft
2005-03-13;70,00;72,00;68,00;Geprueft
2005-03-14;71,00;76,00;64,00;Geprueft
2005-03-15;71,00;74,00;68,00;Geprueft
2005-03-16;77,00;82,00;72,00;Geprueft
2005-03-17;89,00;107,00;78,00;Geprueft
2005-03-18;120,00;137,00;104,00;Geprueft
2005-03-19;150,00;166,00;137,00;Geprueft
2005-03-20;172,00;178,00;163,00;Geprueft
2005-03-21;151,00;163,00;143,00;Geprueft
2005-03-22;140,00;147,00;135,00;Geprueft
2005-03-23;144,00;155,00;140,00;Geprueft
2005-03-24;146,00;168,00;132,00;Geprueft
2005-03-25;147,00;169,00;135,00;Geprueft
2005-03-26;150,00;170,00;139,00;Geprueft
2005-03-27;135,00;144,00;126,00;Geprueft
2005-03-28;133,00;135,00;128,00;Geprueft
2005-03-29;133,00;138,00;124,00;Geprueft
2005-03-30;133,00;138,00;126,00;Geprueft
2005-03-31;147,00;152,00;137,00;Geprueft
2005-04-01;138,00;149,00;127,00;Geprueft
2005-04-02;120,00;131,00;106,00;Geprueft
2005-04-03;107,00;112,00;100,00;Geprueft
2005-04-04;97,00;104,00;91,00;Geprueft
2005-04-05;102,00;106,00;98,00;Geprueft
2005-04-06;101,00;110,00;90,00;Geprueft
2005-04-07;98,00;105,00;94,00;Geprueft
2005-04-08;97,00;99,00;95,00;Geprueft
2005-04-09;97,00;99,00;95,00;Geprueft
2005-04-10;100,00;104,00;97,00;Geprueft
2005-04-11;95,00;99,00;86,00;Geprueft
2005-04-12;97,00;99,00;94,00;Geprueft
2005-04-13;97,00;100,00;95,00;Geprueft
2005-04-14;99,00;104,00;96,00;Geprueft
2005-04-15;97,00;98,00;93,00;Geprueft
2005-04-16;87,00;96,00;81,00;Geprueft
2005-04-17;77,00;84,00;71,00;Geprueft
2005-04-18;83,00;94,00;74,00;Geprueft
2005-04-19;103,00;122,00;86,00;Geprueft
2005-04-20;137,00;152,00;122,00;Geprueft
2005-04-21;147,00;158,00;132,00;Geprueft
2005-04-22;123,00;136,00;108,00;Geprueft
2005-04-23;98,00;111,00;91,00;Geprueft
2005-04-24;87,00;94,00;81,00;Geprueft
2005-04-25;90,00;111,00;78,00;Geprueft
2005-04-26;125,00;133,00;110,00;Geprueft
2005-04-27;121,00;132,00;106,00;Geprueft
2005-04-28;110,00;120,00;99,00;Geprueft
2005-04-29;106,00;108,00;104,00;Geprueft
2005-04-30;95,00;107,00;85,00;Geprueft
2005-05-01;84,00;89,00;79,00;Geprueft
2005-05-02;85,00;93,00;76,00;Geprueft
2005-05-03;97,00;102,00;91,00;Geprueft
2005-05-04;110,00;114,00;102,00;Geprueft
2005-05-05;102,00;112,00;92,00;Geprueft
2005-05-06;110,00;118,00;102,00;Geprueft
2005-05-07;123,00;128,00;117,00;Geprueft
2005-05-08;136,00;145,00;125,00;Geprueft
2005-05-09;144,00;155,00;137,00;Geprueft
2005-05-10;146,00;157,00;136,00;Geprueft
2005-05-11;133,00;136,00;130,00;Geprueft
2005-05-12;122,00;134,00;114,00;Geprueft
2005-05-13;104,00;115,00;98,00;Geprueft
2005-05-14;100,00;104,00;97,00;Geprueft
2005-05-15;104,00;108,00;98,00;Geprueft
2005-05-16;92,00;98,00;87,00;Geprueft
2005-05-17;102,00;110,00;94,00;Geprueft
2005-05-18;124,00;198,00;102,00;Geprueft
2005-05-19;198,00;222,00;170,00;Geprueft
2005-05-20;149,00;171,00;133,00;Geprueft
2005-05-21;126,00;134,00;119,00;Geprueft
2005-05-22;131,00;144,00;124,00;Geprueft
2005-05-23;130,00;137,00;124,00;Geprueft
2005-05-24;139,00;148,00;130,00;Geprueft
2005-05-25;124,00;131,00;116,00;Geprueft
2005-05-26;111,00;118,00;98,00;Geprueft
2005-05-27;94,00;100,00;90,00;Geprueft
2005-05-28;96,00;103,00;86,00;Geprueft
2005-05-29;87,00;91,00;80,00;Geprueft
2005-05-30;95,00;100,00;82,00;Geprueft
2005-05-31;99,00;103,00;94,00;Geprueft
2005-06-01;93,00;100,00;85,00;Geprueft
2005-06-02;94,00;97,00;89,00;Geprueft
2005-06-03;90,00;94,00;85,00;Geprueft
2005-06-04;82,00;88,00;77,00;Geprueft
2005-06-05;79,00;85,00;72,00;Geprueft
2005-06-06;87,00;96,00;74,00;Geprueft
2005-06-07;101,00;114,00;92,00;Geprueft
2005-06-08;109,00;114,00;103,00;Geprueft
2005-06-09;95,00;104,00;85,00;Geprueft
2005-06-10;88,00;94,00;81,00;Geprueft
2005-06-11;83,00;89,00;77,00;Geprueft
2005-06-12;75,00;81,00;68,00;Geprueft
2005-06-13;76,00;82,00;69,00;Geprueft
2005-06-14;86,00;117,00;80,00;Geprueft
2005-06-15;114,00;124,00;98,00;Geprueft
2005-06-16;109,00;114,00;102,00;Geprueft
2005-06-17;92,00;104,00;85,00;Geprueft
2005-06-18;79,00;88,00;73,00;Geprueft
2005-06-19;74,00;79,00;68,00;Geprueft
2005-06-20;77,00;89,00;70,00;Geprueft
2005-06-21;87,00;96,00;82,00;Geprueft
2005-06-22;90,00;94,00;82,00;Geprueft
2005-06-23;86,00;91,00;83,00;Geprueft
2005-06-24;75,00;86,00;67,00;Geprueft
2005-06-25;67,00;75,00;61,00;Geprueft
2005-06-26;65,00;73,00;58,00;Geprueft
2005-06-27;59,00;63,00;56,00;Geprueft
2005-06-28;60,00;68,00;54,00;Geprueft
2005-06-29;72,00;87,00;65,00;Geprueft
2005-06-30;70,00;76,00;65,00;Geprueft
2005-07-01;73,00;77,00;68,00;Geprueft
2005-07-02;72,00;81,00;64,00;Geprueft
2005-07-03;63,00;71,00;58,00;Geprueft
2005-07-04;63,00;72,00;56,00;Geprueft
2005-07-05;97,00;121,00;71,00;Geprueft
2005-07-06;105,00;120,00;90,00;Geprueft
2005-07-07;82,00;90,00;77,00;Geprueft
2005-07-08;87,00;91,00;80,00;Geprueft
2005-07-09;74,00;82,00;67,00;Geprueft
2005-07-10;74,00;91,00;66,00;Geprueft
2005-07-11;137,00;210,00;91,00;Geprueft
2005-07-12;239,00;252,00;210,00;Geprueft
2005-07-13;241,00;244,00;234,00;Geprueft
2005-07-14;214,00;234,00;178,00;Geprueft
2005-07-15;158,00;178,00;134,00;Geprueft
2005-07-16;122,00;136,00;110,00;Geprueft
2005-07-17;105,00;112,00;100,00;Geprueft
2005-07-18;101,00;105,00;92,00;Geprueft
2005-07-19;115,00;128,00;104,00;Geprueft
2005-07-20;106,00;118,00;96,00;Geprueft
2005-07-21;101,00;123,00;70,00;Geprueft
2005-07-22;99,00;106,00;92,00;Geprueft
2005-07-23;90,00;93,00;81,00;Geprueft
2005-07-24;83,00;90,00;78,00;Geprueft
2005-07-25;84,00;98,00;77,00;Geprueft
2005-07-26;105,00;111,00;93,00;Geprueft
2005-07-27;97,00;110,00;88,00;Geprueft
2005-07-28;90,00;96,00;84,00;Geprueft
2005-07-29;96,00;106,00;89,00;Geprueft
2005-07-30;84,00;97,00;68,00;Geprueft
2005-07-31;71,00;78,00;66,00;Geprueft
2005-08-01;71,00;82,00;66,00;Geprueft
2005-08-02;79,00;91,00;65,00;Geprueft
2005-08-03;93,00;112,00;84,00;Geprueft
2005-08-04;114,00;123,00;102,00;Geprueft
2005-08-05;91,00;103,00;83,00;Geprueft
2005-08-06;91,00;100,00;84,00;Geprueft
2005-08-07;101,00;118,00;90,00;Geprueft
2005-08-08;124,00;130,00;118,00;Geprueft
2005-08-09;123,00;130,00;115,00;Geprueft
2005-08-10;108,00;115,00;104,00;Geprueft
2005-08-11;95,00;108,00;88,00;Geprueft
2005-08-12;90,00;92,00;85,00;Geprueft
2005-08-13;88,00;94,00;79,00;Geprueft
2005-08-14;82,00;92,00;72,00;Geprueft
2005-08-15;76,00;88,00;69,00;Geprueft
